OrderID,OrderDate,ShipDate,ShipMode,Segment,City,State,Region,Category,SubCategory,Sales,Quantity,Discount,Profit
CA-2014-132913,12/24/2014,12/26/2014,First Class,Consumer,San Diego,California,West,Office Supplies,Appliances,13.97,1,0,3.63
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,Jackson,Tennessee,South,Furniture,Tables,934.96,6,0.4,-249.32
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,Jackson,Tennessee,South,Technology,Accessories,46.86,2,0.2,7.62
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,Jackson,Tennessee,South,Office Supplies,Storage,26.16,3,0.2,1.96
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,Jackson,Tennessee,South,Office Supplies,Art,23.13,7,0.2,2.89
CA-2017-150910,12/22/2017,12/28/2017,Standard Class,Consumer,Jackson,Tennessee,South,Office Supplies,Appliances,59.24,5,0.2,16.29
CA-2014-156790,8/8/2014,8/10/2014,Second Class,Consumer,Jacksonville,Florida,South,Furniture,Bookcases,155.46,4,0.2,-7.77
CA-2014-126480,9/20/2014,9/24/2014,Standard Class,Corporate,San Diego,California,West,Office Supplies,Paper,8.56,2,0,3.85
CA-2017-105620,12/25/2017,12/28/2017,First Class,Consumer,Hialeah,Florida,South,Furniture,Furnishings,21,3,0.2,5.78
CA-2017-105620,12/25/2017,12/28/2017,First Class,Consumer,Hialeah,Florida,South,Technology,Machines,120,2,0.5,-7.2
CA-2017-150266,11/25/2017,11/30/2017,Standard Class,Consumer,Houston,Texas,Central,Technology,Phones,299.96,5,0.2,37.5
CA-2017-150266,11/25/2017,11/30/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,67.84,5,0.8,-179.78
CA-2017-150266,11/25/2017,11/30/2017,Standard Class,Consumer,Houston,Texas,Central,Furniture,Chairs,853.93,5,0.3,-24.4
CA-2017-150266,11/25/2017,11/30/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,18.69,4,0.2,3.74
CA-2016-157280,11/5/2016,11/7/2016,First Class,Consumer,Virginia Beach,Virginia,South,Furniture,Furnishings,273.96,2,0,71.23
CA-2016-157280,11/5/2016,11/7/2016,First Class,Consumer,Virginia Beach,Virginia,South,Technology,Accessories,89.97,3,0,18.89
CA-2016-157280,11/5/2016,11/7/2016,First Class,Consumer,Virginia Beach,Virginia,South,Furniture,Furnishings,756.8,5,0,75.68
CA-2017-106691,11/6/2017,11/12/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,1.25,2,0.8,-1.93
CA-2016-134180,11/3/2016,11/7/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,72,1,0.2,14.4
CA-2016-134180,11/3/2016,11/7/2016,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,470.16,7,0.3,-13.43
CA-2014-166730,12/30/2014,1/1/2015,First Class,Consumer,Memphis,Tennessee,South,Office Supplies,Storage,39.13,1,0.2,-8.8
CA-2017-157469,12/2/2017,12/7/2017,Standard Class,Corporate,Lakewood,Ohio,East,Office Supplies,Art,19.73,9,0.2,1.73
CA-2017-157469,12/2/2017,12/7/2017,Standard Class,Corporate,Lakewood,Ohio,East,Technology,Phones,151.19,2,0.4,-25.2
CA-2017-122308,3/24/2017,3/28/2017,Standard Class,Consumer,New York City,New York,East,Furniture,Chairs,271.76,2,0.1,60.39
US-2014-149034,11/19/2014,11/21/2014,First Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,47.5,1,0.2,-1.19
CA-2017-159226,4/25/2017,4/27/2017,Second Class,Consumer,Los Angeles,California,West,Furniture,Bookcases,344.98,7,0.15,28.41
CA-2017-156622,11/23/2017,11/26/2017,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,36.29,7,0.2,12.7
CA-2017-156622,11/23/2017,11/26/2017,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,78.3,2,0.2,29.36
CA-2017-156622,11/23/2017,11/26/2017,First Class,Corporate,Dallas,Texas,Central,Furniture,Tables,127.79,1,0.3,-31.03
CA-2017-156622,11/23/2017,11/26/2017,First Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,6.1,2,0.8,-9.16
CA-2014-119529,11/3/2014,11/5/2014,Second Class,Corporate,Orange,New Jersey,East,Office Supplies,Binders,5.76,2,0,2.82
CA-2015-150413,10/19/2015,10/24/2015,Second Class,Consumer,Dallas,Texas,Central,Office Supplies,Binders,1.72,1,0.8,-2.84
CA-2014-108182,2/6/2014,2/10/2014,Second Class,Consumer,Romeoville,Illinois,Central,Office Supplies,Binders,8.95,2,0.8,-14.77
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Appliances,2.33,3,0.8,-6.3
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,1.73,4,0.8,-2.76
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,159.04,5,0.6,-194.82
CA-2016-110898,3/6/2016,3/12/2016,Standard Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,145.98,2,0.5,-99.27
CA-2015-123092,12/3/2015,12/7/2015,Standard Class,Consumer,Jacksonville,North Carolina,South,Furniture,Furnishings,77.95,3,0.2,12.67
CA-2015-123092,12/3/2015,12/7/2015,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Binders,95.97,5,0.7,-73.58
CA-2015-123092,12/3/2015,12/7/2015,Standard Class,Consumer,Jacksonville,North Carolina,South,Technology,Phones,105.58,2,0.2,9.24
CA-2015-123092,12/3/2015,12/7/2015,Standard Class,Consumer,Jacksonville,North Carolina,South,Office Supplies,Art,9.34,2,0.2,1.17
US-2015-128587,12/24/2015,12/30/2015,Standard Class,Corporate,Springfield,Missouri,Central,Furniture,Furnishings,9.68,2,0,3.78
US-2015-128587,12/24/2015,12/30/2015,Standard Class,Corporate,Springfield,Missouri,Central,Technology,Copiers,4899.93,7,0,2302.97
US-2017-139577,10/1/2017,10/6/2017,Standard Class,Home Office,San Francisco,California,West,Technology,Accessories,104.75,5,0,22
CA-2017-159100,10/16/2017,10/21/2017,Standard Class,Corporate,Columbia,Tennessee,South,Technology,Accessories,18.53,2,0.2,4.4
CA-2017-159100,10/16/2017,10/21/2017,Standard Class,Corporate,Columbia,Tennessee,South,Furniture,Tables,1875.26,7,0.4,-968.88
CA-2014-109043,8/15/2014,8/17/2014,First Class,Consumer,Hollywood,Florida,South,Office Supplies,Paper,91.36,5,0.2,29.69
CA-2014-109043,8/15/2014,8/17/2014,First Class,Consumer,Hollywood,Florida,South,Office Supplies,Appliances,152.24,5,0.2,17.13
US-2017-116491,11/11/2017,11/13/2017,First Class,Consumer,Dallas,Texas,Central,Technology,Phones,35.18,2,0.2,12.31
CA-2017-122763,3/20/2017,3/20/2017,Same Day,Consumer,Houston,Texas,Central,Office Supplies,Paper,56.7,2,0.2,19.14
CA-2017-122763,3/20/2017,3/20/2017,Same Day,Consumer,Houston,Texas,Central,Office Supplies,Paper,274.06,7,0.2,102.77
CA-2017-137785,5/13/2017,5/17/2017,Standard Class,Home Office,Philadelphia,Pennsylvania,East,Furniture,Chairs,458.43,5,0.3,-124.43
CA-2014-133389,6/22/2014,6/22/2014,Same Day,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,8.23,3,0.7,-6.03
CA-2014-103807,12/2/2014,12/9/2014,Standard Class,Corporate,Sandy Springs,Georgia,South,Technology,Accessories,5.95,1,0,0.83
CA-2014-103807,12/2/2014,12/9/2014,Standard Class,Corporate,Sandy Springs,Georgia,South,Office Supplies,Paper,15.24,3,0,7.16
CA-2015-102855,4/5/2015,4/6/2015,Same Day,Consumer,Spokane,Washington,West,Technology,Accessories,239.94,6,0,26.39
CA-2015-102855,4/5/2015,4/6/2015,Same Day,Consumer,Spokane,Washington,West,Office Supplies,Art,23.84,8,0,6.44
CA-2017-107825,11/18/2017,11/18/2017,Same Day,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Storage,92.52,6,0,24.98
CA-2017-107825,11/18/2017,11/18/2017,Same Day,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Storage,37.76,1,0,10.57
CA-2017-107825,11/18/2017,11/18/2017,Same Day,Corporate,Milwaukee,Wisconsin,Central,Office Supplies,Labels,7.38,2,0,3.47
CA-2017-107825,11/18/2017,11/18/2017,Same Day,Corporate,Milwaukee,Wisconsin,Central,Furniture,Furnishings,5.82,2,0,2.74
CA-2017-106047,7/12/2017,7/18/2017,Standard Class,Consumer,Fairfield,Ohio,East,Office Supplies,Paper,3.82,1,0.2,1.19
CA-2017-127803,5/19/2017,5/23/2017,Standard Class,Corporate,Huntsville,Alabama,South,Office Supplies,Binders,26.16,4,0,12.82
CA-2015-137071,12/20/2015,12/21/2015,First Class,Home Office,Houston,Texas,Central,Technology,Accessories,100.8,2,0.2,21.42
CA-2016-121447,2/21/2016,2/22/2016,First Class,Corporate,New York City,New York,East,Furniture,Furnishings,135.8,7,0,66.54
CA-2017-143084,3/18/2017,3/22/2017,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Art,13.9,5,0,3.75
CA-2017-143084,3/18/2017,3/22/2017,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,19.4,5,0,9.31
CA-2016-131639,12/17/2016,12/23/2016,Standard Class,Corporate,Carlsbad,New Mexico,West,Office Supplies,Binders,13.49,2,0.2,4.38
CA-2016-131639,12/17/2016,12/23/2016,Standard Class,Corporate,Carlsbad,New Mexico,West,Office Supplies,Binders,11.42,1,0.2,3.85
CA-2016-161361,3/26/2016,3/28/2016,Second Class,Consumer,Pocatello,Idaho,West,Office Supplies,Paper,17.64,3,0,8.64
CA-2016-161361,3/26/2016,3/28/2016,Second Class,Consumer,Pocatello,Idaho,West,Office Supplies,Binders,17.04,3,0.2,5.54
CA-2014-100706,12/16/2014,12/18/2014,Second Class,Consumer,Springfield,Virginia,South,Technology,Accessories,99.98,2,0,8
CA-2014-100706,12/16/2014,12/18/2014,Second Class,Consumer,Springfield,Virginia,South,Furniture,Furnishings,29.46,6,0,9.72
CA-2015-129525,11/15/2015,11/20/2015,Standard Class,Corporate,Toledo,Ohio,East,Office Supplies,Binders,166.92,13,0.7,-116.84
US-2016-141880,8/22/2016,8/23/2016,First Class,Home Office,Fort Collins,Colorado,West,Furniture,Furnishings,98.33,3,0.2,9.83
CA-2015-165799,6/29/2015,7/2/2015,First Class,Consumer,New York City,New York,East,Furniture,Chairs,117.88,1,0.1,1.31
CA-2016-102127,6/26/2016,7/2/2016,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,20.97,3,0,9.02
CA-2016-102127,6/26/2016,7/2/2016,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,139.96,4,0,9.8
CA-2016-102127,6/26/2016,7/2/2016,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,37.74,3,0,12.83
US-2016-152415,9/17/2016,9/22/2016,Standard Class,Consumer,Marlborough,Massachusetts,East,Furniture,Furnishings,14.82,3,0,6.22
US-2016-152415,9/17/2016,9/22/2016,Standard Class,Consumer,Marlborough,Massachusetts,East,Furniture,Furnishings,191.82,3,0,61.38
CA-2014-138198,7/18/2014,7/23/2014,Standard Class,Consumer,New Rochelle,New York,East,Office Supplies,Binders,13.9,2,0.2,4.52
CA-2017-128041,9/1/2017,9/1/2017,Same Day,Corporate,Seattle,Washington,West,Office Supplies,Appliances,314.6,4,0,103.82
CA-2017-128041,9/1/2017,9/1/2017,Same Day,Corporate,Seattle,Washington,West,Furniture,Tables,283.56,4,0,45.37
CA-2017-105823,6/22/2017,6/26/2017,Standard Class,Home Office,Detroit,Michigan,Central,Furniture,Chairs,487.96,2,0,146.39
CA-2014-152268,9/2/2014,9/7/2014,Standard Class,Consumer,Fayetteville,Arkansas,South,Office Supplies,Binders,1793.98,2,0,843.17
CA-2015-148873,10/1/2015,10/5/2015,Standard Class,Consumer,Quincy,Illinois,Central,Office Supplies,Binders,2.99,4,0.8,-4.49
CA-2015-148873,10/1/2015,10/5/2015,Standard Class,Consumer,Quincy,Illinois,Central,Technology,Accessories,108.77,4,0.2,2.72
CA-2015-166492,4/7/2015,4/10/2015,First Class,Consumer,New York City,New York,East,Office Supplies,Paper,25.92,4,0,12.44
CA-2015-166492,4/7/2015,4/10/2015,First Class,Consumer,New York City,New York,East,Office Supplies,Storage,22.58,2,0,5.87
CA-2017-157420,11/21/2017,11/21/2017,Same Day,Consumer,Houston,Texas,Central,Technology,Phones,55.18,3,0.2,-12.41
CA-2016-117121,12/17/2016,12/21/2016,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,9892.74,13,0,4946.37
CA-2014-138177,9/19/2014,9/24/2014,Standard Class,Corporate,Chandler,Arizona,West,Furniture,Tables,73.92,1,0.5,-45.83
CA-2014-114335,9/28/2014,10/3/2014,Standard Class,Consumer,Hollywood,Florida,South,Furniture,Furnishings,337.09,4,0.2,16.85
CA-2015-168760,9/22/2015,9/26/2015,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Appliances,61.44,3,0,16.59
CA-2016-168830,11/7/2016,11/13/2016,Standard Class,Corporate,San Francisco,California,West,Technology,Accessories,479.97,3,0,163.19
CA-2017-137463,12/16/2017,12/20/2017,Second Class,Corporate,Sunnyvale,California,West,Office Supplies,Binders,5.98,2,0.2,2.24
CA-2017-137463,12/16/2017,12/20/2017,Second Class,Corporate,Sunnyvale,California,West,Technology,Accessories,189.95,5,0,45.59
CA-2017-137463,12/16/2017,12/20/2017,Second Class,Corporate,Sunnyvale,California,West,Technology,Accessories,149.95,5,0,31.49
CA-2017-137463,12/16/2017,12/20/2017,Second Class,Corporate,Sunnyvale,California,West,Office Supplies,Art,29.95,5,0,8.69
CA-2017-137463,12/16/2017,12/20/2017,Second Class,Corporate,Sunnyvale,California,West,Office Supplies,Labels,44.4,3,0,22.2
CA-2014-124513,9/21/2014,9/25/2014,Standard Class,Home Office,New York City,New York,East,Office Supplies,Art,66.03,3,0,17.17
CA-2015-165554,5/18/2015,5/22/2015,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Paper,10.86,2,0,5.32
CA-2014-141838,3/26/2014,3/31/2014,Second Class,Corporate,San Francisco,California,West,Office Supplies,Art,3.36,2,0,0.84
CA-2014-141838,3/26/2014,3/31/2014,Second Class,Corporate,San Francisco,California,West,Office Supplies,Binders,27.94,4,0.2,9.43
CA-2014-141838,3/26/2014,3/31/2014,Second Class,Corporate,San Francisco,California,West,Technology,Phones,28.78,2,0.2,2.88
CA-2017-117009,9/22/2017,9/28/2017,Standard Class,Consumer,Santa Ana,California,West,Office Supplies,Supplies,21.96,2,0,6.15
CA-2015-128993,9/12/2015,9/17/2015,Second Class,Consumer,Seattle,Washington,West,Technology,Accessories,21.98,2,0,8.57
CA-2015-160227,11/2/2015,11/4/2015,First Class,Home Office,New York City,New York,East,Furniture,Chairs,2621.32,11,0.1,553.39
CA-2015-149097,10/20/2015,10/24/2015,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,74.76,7,0,23.92
CA-2015-149097,10/20/2015,10/24/2015,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,364.78,3,0.2,27.36
CA-2016-132304,6/14/2016,6/18/2016,Standard Class,Corporate,Seattle,Washington,West,Furniture,Tables,1115.17,7,0,334.55
CA-2015-136420,11/20/2015,11/21/2015,First Class,Corporate,San Diego,California,West,Office Supplies,Binders,89.7,4,0.2,33.64
CA-2015-136420,11/20/2015,11/21/2015,First Class,Corporate,San Diego,California,West,Office Supplies,Labels,50.12,4,0,23.56
CA-2016-101623,2/28/2016,3/6/2016,Standard Class,Corporate,New York City,New York,East,Office Supplies,Fasteners,36.48,6,0,18.24
US-2014-151015,10/14/2014,10/20/2014,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,322.19,13,0.2,100.69
US-2014-151015,10/14/2014,10/20/2014,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,2.95,3,0.8,-4.86
US-2014-151015,10/14/2014,10/20/2014,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,19.14,4,0.2,6.94
CA-2017-152968,5/26/2017,5/30/2017,Standard Class,Consumer,Harrisonburg,Virginia,South,Technology,Accessories,23.08,2,0,6.92
CA-2016-150077,2/4/2016,2/10/2016,Standard Class,Consumer,Rockville,Maryland,East,Technology,Phones,90.48,2,0,23.52
CA-2016-106278,9/2/2016,9/5/2016,Second Class,Consumer,Des Moines,Washington,West,Furniture,Chairs,215.98,3,0.2,-2.7
CA-2016-106278,9/2/2016,9/5/2016,Second Class,Consumer,Des Moines,Washington,West,Office Supplies,Envelopes,65.94,3,0,30.99
CA-2017-147550,12/4/2017,12/5/2017,First Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,11.35,3,0.2,2.7
CA-2015-136105,6/12/2015,6/16/2015,Standard Class,Home Office,Columbus,Indiana,Central,Office Supplies,Storage,24.56,2,0,6.88
CA-2016-142524,9/4/2016,9/8/2016,Standard Class,Consumer,Springfield,Missouri,Central,Office Supplies,Envelopes,16.56,2,0,7.78
CA-2016-142524,9/4/2016,9/8/2016,Standard Class,Consumer,Springfield,Missouri,Central,Technology,Accessories,279.95,5,0,67.19
CA-2014-136336,4/21/2014,4/26/2014,Standard Class,Corporate,Henderson,Kentucky,South,Office Supplies,Storage,828.84,6,0,0
US-2015-136259,11/5/2015,11/8/2015,First Class,Consumer,Lakewood,Ohio,East,Office Supplies,Binders,7.22,3,0.7,-5.53
US-2015-136259,11/5/2015,11/8/2015,First Class,Consumer,Lakewood,Ohio,East,Office Supplies,Supplies,27.2,4,0.2,2.04
US-2014-124625,11/3/2014,11/7/2014,Standard Class,Corporate,Omaha,Nebraska,Central,Technology,Accessories,89.97,3,0,18.89
CA-2016-108105,2/16/2016,2/23/2016,Standard Class,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,318.08,4,0,34.99
CA-2016-108105,2/16/2016,2/23/2016,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Binders,5.8,1,0,2.61
CA-2017-166898,9/11/2017,9/13/2017,Second Class,Corporate,Santa Ana,California,West,Technology,Phones,143.95,6,0.2,17.99
CA-2017-166898,9/11/2017,9/13/2017,Second Class,Corporate,Santa Ana,California,West,Office Supplies,Paper,19.44,3,0,9.33
CA-2017-169005,11/2/2017,11/6/2017,Standard Class,Consumer,Springfield,Virginia,South,Office Supplies,Art,5.56,2,0,1.45
CA-2015-104038,2/6/2015,2/8/2015,First Class,Corporate,Suffolk,Virginia,South,Office Supplies,Storage,146.73,3,0,2.93
CA-2015-104038,2/6/2015,2/8/2015,First Class,Corporate,Suffolk,Virginia,South,Office Supplies,Paper,29.9,5,0,13.46
CA-2016-126102,9/10/2016,9/12/2016,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,276.78,2,0.2,89.95
CA-2016-143406,9/26/2016,9/30/2016,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Appliances,93.03,2,0.8,-251.19
CA-2016-143406,9/26/2016,9/30/2016,Standard Class,Corporate,Houston,Texas,Central,Furniture,Chairs,454.97,5,0.3,-136.49
CA-2015-150308,12/15/2015,12/20/2015,Standard Class,Corporate,Cary,North Carolina,South,Technology,Phones,246.17,3,0.2,21.54
CA-2016-131093,9/17/2016,9/20/2016,Second Class,Consumer,Springfield,Ohio,East,Office Supplies,Storage,295.4,5,0.2,-62.77
US-2017-148831,10/13/2017,10/15/2017,First Class,Consumer,Louisville,Kentucky,South,Office Supplies,Storage,348.56,8,0,104.57
CA-2015-162950,6/28/2015,7/3/2015,Second Class,Corporate,Troy,Ohio,East,Office Supplies,Paper,15.55,3,0.2,5.44
CA-2015-162950,6/28/2015,7/3/2015,Second Class,Corporate,Troy,Ohio,East,Furniture,Bookcases,482.94,6,0.5,-376.69
US-2015-132836,6/1/2015,6/5/2015,Standard Class,Consumer,Detroit,Michigan,Central,Technology,Phones,299.98,2,0,83.99
US-2015-132836,6/1/2015,6/5/2015,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,403.68,6,0,181.66
US-2015-132836,6/1/2015,6/5/2015,Standard Class,Consumer,Detroit,Michigan,Central,Technology,Phones,41.9,2,0,11.73
US-2015-132836,6/1/2015,6/5/2015,Standard Class,Consumer,Detroit,Michigan,Central,Office Supplies,Labels,28.91,7,0,13.3
US-2014-158365,4/12/2014,4/17/2014,Standard Class,Consumer,Bloomington,Indiana,Central,Office Supplies,Paper,32.4,5,0,15.55
CA-2017-152933,10/12/2017,10/16/2017,Standard Class,Home Office,Dallas,Texas,Central,Technology,Phones,369.54,7,0.2,27.72
CA-2017-152933,10/12/2017,10/16/2017,Standard Class,Home Office,Dallas,Texas,Central,Office Supplies,Paper,10.37,2,0.2,3.76
CA-2017-152933,10/12/2017,10/16/2017,Standard Class,Home Office,Dallas,Texas,Central,Technology,Accessories,791.88,3,0.2,128.68
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Art,23.64,3,0.2,5.32
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,84.78,2,0.2,-16.96
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,Consumer,Houston,Texas,Central,Furniture,Furnishings,64.96,5,0.6,-84.45
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,32.06,10,0.8,-51.3
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,177.65,2,0.2,-28.87
CA-2015-163181,11/7/2015,11/12/2015,Standard Class,Consumer,Houston,Texas,Central,Technology,Machines,287.91,3,0.4,33.59
CA-2015-132941,5/25/2015,5/28/2015,First Class,Corporate,Haltom City,Texas,Central,Office Supplies,Supplies,22.37,2,0.2,1.68
CA-2015-132941,5/25/2015,5/28/2015,First Class,Corporate,Haltom City,Texas,Central,Office Supplies,Paper,32.37,7,0.2,11.73
CA-2015-132941,5/25/2015,5/28/2015,First Class,Corporate,Haltom City,Texas,Central,Technology,Accessories,207.98,2,0.2,36.4
CA-2014-132010,10/13/2014,10/15/2014,First Class,Home Office,Richmond,Virginia,South,Office Supplies,Envelopes,36.4,5,0,17.47
CA-2014-132010,10/13/2014,10/15/2014,First Class,Home Office,Richmond,Virginia,South,Technology,Accessories,22.96,2,0,4.36
CA-2014-132010,10/13/2014,10/15/2014,First Class,Home Office,Richmond,Virginia,South,Office Supplies,Storage,315.2,4,0,6.3
CA-2014-132010,10/13/2014,10/15/2014,First Class,Home Office,Richmond,Virginia,South,Office Supplies,Binders,15.18,3,0,7.13
CA-2016-135461,2/7/2016,2/10/2016,Second Class,Corporate,Los Angeles,California,West,Technology,Phones,623.96,5,0.2,39
CA-2017-153045,1/19/2017,1/24/2017,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,429.6,2,0.4,-93.08
CA-2017-153045,1/19/2017,1/24/2017,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,31.97,2,0.2,6.39
CA-2017-153045,1/19/2017,1/24/2017,Second Class,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,887.27,3,0.3,-63.38
CA-2017-153045,1/19/2017,1/24/2017,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,21.7,4,0.2,7.05
US-2016-155971,6/6/2016,6/12/2016,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Labels,22.05,7,0,10.58
US-2016-155971,6/6/2016,6/12/2016,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,99.9,5,0,46.95
CA-2017-122007,3/18/2017,3/20/2017,Second Class,Corporate,Los Angeles,California,West,Office Supplies,Appliances,90.86,7,0,26.35
CA-2017-162250,11/24/2017,11/24/2017,Same Day,Consumer,San Francisco,California,West,Office Supplies,Paper,7.78,1,0,3.5
US-2016-158288,11/26/2016,11/28/2016,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,78.76,9,0.7,-57.76
CA-2016-128916,8/18/2016,8/20/2016,Second Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,9.55,3,0.6,-3.82
CA-2016-128916,8/18/2016,8/20/2016,Second Class,Home Office,Houston,Texas,Central,Furniture,Furnishings,5.34,4,0.6,-2.14
CA-2015-157028,11/28/2015,12/3/2015,Standard Class,Home Office,Las Cruces,New Mexico,West,Office Supplies,Art,8.28,2,0,3.48
CA-2017-112473,5/25/2017,6/1/2017,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Storage,50.14,3,0.2,-11.28
US-2017-147655,9/4/2017,9/5/2017,First Class,Corporate,Redmond,Oregon,West,Office Supplies,Binders,88.07,7,0.7,-58.72
CA-2016-130911,3/24/2016,3/26/2016,Second Class,Consumer,Cleveland,Ohio,East,Furniture,Bookcases,301.47,3,0.5,-241.18
CA-2016-130911,3/24/2016,3/26/2016,Second Class,Consumer,Cleveland,Ohio,East,Office Supplies,Art,18.66,2,0.2,1.63
CA-2017-100055,5/28/2017,6/1/2017,Standard Class,Corporate,Laurel,Maryland,East,Furniture,Furnishings,27.46,2,0,9.89
CA-2017-100055,5/28/2017,6/1/2017,Standard Class,Corporate,Laurel,Maryland,East,Office Supplies,Appliances,125.13,3,0,36.29
CA-2015-157805,8/31/2015,9/4/2015,Standard Class,Home Office,San Diego,California,West,Technology,Phones,555.96,5,0.2,41.7
CA-2016-124254,4/12/2016,4/17/2016,Standard Class,Corporate,Wilson,North Carolina,South,Office Supplies,Storage,129.55,3,0.2,-22.67
CA-2016-124254,4/12/2016,4/17/2016,Standard Class,Corporate,Wilson,North Carolina,South,Office Supplies,Storage,51.98,1,0.2,-5.2
CA-2016-124254,4/12/2016,4/17/2016,Standard Class,Corporate,Wilson,North Carolina,South,Office Supplies,Paper,10.27,3,0.2,3.47
CA-2014-123400,2/2/2014,2/9/2014,Standard Class,Consumer,Saint Petersburg,Florida,South,Office Supplies,Binders,18.34,2,0.7,-12.22
CA-2014-123400,2/2/2014,2/9/2014,Standard Class,Consumer,Saint Petersburg,Florida,South,Technology,Phones,180.96,5,0.2,13.57
CA-2014-106971,9/2/2014,9/8/2014,Standard Class,Consumer,Buffalo Grove,Illinois,Central,Technology,Accessories,475.94,7,0.2,95.19
CA-2017-123029,9/30/2017,10/2/2017,Second Class,Home Office,Los Angeles,California,West,Technology,Accessories,159.98,2,0,47.99
CA-2016-139409,9/5/2016,9/7/2016,First Class,Corporate,New York City,New York,East,Technology,Phones,43.6,4,0,12.21
US-2017-166688,5/20/2017,5/26/2017,Standard Class,Consumer,Las Vegas,Nevada,West,Office Supplies,Binders,8.29,2,0.2,3
US-2017-166688,5/20/2017,5/26/2017,Standard Class,Consumer,Las Vegas,Nevada,West,Technology,Phones,1123.13,9,0.2,70.2
US-2017-166688,5/20/2017,5/26/2017,Standard Class,Consumer,Las Vegas,Nevada,West,Office Supplies,Appliances,64.9,5,0,18.82
CA-2015-126970,9/20/2015,9/24/2015,Standard Class,Consumer,Naperville,Illinois,Central,Office Supplies,Binders,2.81,3,0.8,-4.49
US-2016-165505,1/23/2016,1/27/2016,Standard Class,Corporate,Burlington,Vermont,East,Technology,Accessories,99.98,2,0,42.99
US-2016-165505,1/23/2016,1/27/2016,Standard Class,Corporate,Burlington,Vermont,East,Office Supplies,Art,8.04,6,0,2.73
US-2016-165505,1/23/2016,1/27/2016,Standard Class,Corporate,Burlington,Vermont,East,Office Supplies,Storage,1564.29,13,0,406.72
